id,document,label
6571993,내 아까운 시간을 버리게 한 쓰레기 재미없다 점부터 점수 준거들 창,0
10066732,무릎쏴 일제 사격은 대체 어디서 나온 대본인지요 유명을 달리한 여 군 경찰분들의 명복을 바라봅니다,0
5761414,커트 코베인의 전기를 먼저 읽던지 진짜 고독함은 낭만적이지 않지 이 영화처럼,1
380142,영화는 안 보고 포스터만 봐도 점주기 아까움,0
8673152,팬픽 같은 느낌 만화책으로는 봤지만 애니로는 많이 못 봐서 배속으로 돌려봤는데도 지겹더라,0
7513139,많이 알려지지 않은 작품인데 스탤론에 대해 관심을 있으면 한 번쯤 보게 될 수작 재난 영화,1
4453332,킬링타임용 정말 시간 아깝다,0
5778264,설정만 그럴듯하고 개연성과 플롯은 나 몰라라,0
3799776,평소 시간이 정 가지 않거든 보길,0
7610867,성유리 진짜 짜증 난다 뭐 캐릭터니까 본인은 아닐 수 있지만 일부러 떼 놓는 것도 짜증 나고 그렇게 걱정되면 집을 사주든가 얼른 기억이 다 돌아와서 지각했던 행동 후회하는 것 좀 나왔으면,0
8626168,모든 배우들이 연기력이 굿 최고의 드라마,1
4793069,싸우자,0
573771,퀸틴 타란티노의 포럼을 어쭙잖게 패러디한 졸작,0
9950660,내 생에 가장 아까운 시간,0
10254587,급식충들이나 물고 빨 영화,0
8682535,이 영화를 돈 주고 봤네요 ㅡㅡ 정말이 걸 영화라고 봤다니 앞뒤도 안 맞고 영화가 산으로 가는,0
8045752,너무 재밌다 최지우 연기 잘한다,1
8568063,딱 말해준다 안 나온다,0
8554811,이런 게 말 그대로 재미있는 영화,1
4895219,완전 별로네요,0
8634610,시리즈 중에 가장 재밌다 여기서부터 본격 좀비물,1
3518685,막강 캐스팅을 물타기한 어설픈 연출과 구성,0
1369658,짜장면 되고 싶냐,0
730088,진심성이란 건 기대하지 말라 시각적인 황홀경이나 즐겨라,0
10163485,기존의 매력에 화끈한 액션까지 즐길 수 있는 건 극장판만의 매력,1
8565715,오랜만에 봤는데 요즘 영화보다도 더 재밌어요 마지막에 미그기가 미사일 발사했을 때 대신 전투기가 격추당하는 장면은 정말 압권이었습니다,1
9776308,영화의 큰 줄기는 복수 이병헌이 복수에 성공함으로써 통쾌함을 느낄 것이다 에릭도 총 팔 이의 복수를 위해 등장하는 거임,1
9478880,재밌습니 돠 다다다,1
7555786,ㅋㅋㅋ 산 넘어 산 또 산 넘어 산ㅋㅋㅋ ㅉㅉㅉ,0
10078198,가슴이 뭉클 아름 답 딘,1
6243689,민감한 소재를 어떻게 이렇게 뻔뻔하게 만들 수 있는지,0
1310694,안성기 인생 최악의 영화로 남을 것 ㅋㅋ,0
1203963,정말 감동적인 영화 캐스팅 최고,1
3208409,육식공룡 중에서 빌딩보다 더 큰 공룡이 어딨노 ㅋㅋㅋㅋㅋㅋ,0
6061784,중대 극장 모퉁이에서 봤던 영화 그때의 감동을 추억으로 더듬을 수밖에 없는 쓸쓸함,1
4083134,최고,1
6184795,제발 다른 인간들 보고 욕 좀 해줘라 ㅋㅋ 시간 배우 정말 아깝다,0
4862228,이딴 게 이렇게 평이 높다니,0
1152657,기분 정말 상큼해지는데 ㅋ,1
170754,행여나 여름방학 특선으로 티브이에 하더라도 보지 마라,0
7798485,이야기가 너무 뻔해,0
325071,장선우 여전히 쓰레기,0
6116919,단편적인 캐릭터들과 복잡한 구조가 왜라는 질문만 남게 하는 아쉬운 영화,0
4485436,이런 영화는 별로 코드가 맞지 않는다는,0
7556177,등장인물들 모두 짱,1
9280489,새로운 시도는 신선 해지만 당태종 공자에 이어 이번에도 주윤발을 써야 했는지 중국의 최수종 왕건 대조영 장보고 박태준인 듯,0
2971608,최악의 애니 스토리 연결 안 되고 편집도 엉망에다가 엉성하기 짝이 없음,0
454327,정말 최고의 드라마 외국 드라마 첨으로 깊게 빠져듦,1
158150,무삭제판 보세요ᄏᄏ,0
9320376,매주 기대하게 하는 삼총사,1
8046655,처음엔 뭔가 류 같은 좀비 분장 때문에 보기 싫었는데 보면 볼수록 빠져들게 되네요 정말 이 작품 좋습니다,1
9452145,평점 낮아서 기대 안 하고 봤는데 의외로 지루하지 않게 봤다 일단 배우들 연기가 상당히 현실적이고 리얼해서 좋았음 그리고 스토리 전개 감독이 전하고자 하는 메시지 이런 게 느껴져서 꽤 흥미로웠음 김기덕 스타일 좋아하는 사람은 평점 믿지 말고 볼 것,1
7797601,ㅇ올밴 재편성 때 광희한테 쫓겨나고 이번엔 유세윤 음주운전 땜에 쫓겨나고 안타깝고 실망스러울 뿐이다,0
5198077,그럭저럭 볼만한 장면들 그런데 좀 늘어짐,0
7325345,한국 영화 흥행의 시작점,1
3208927,빨리 다음 편도 나와라ㅠ,1
7508664,멋진 영화화,1
5867823,당시 명 필름을 부도 직전까지 몰고 갔던 문제적 졸작 한동안 이은 심재명 부부는 녹다운당함,0
8744028,잘 만들었다 중국의 현실을 꾸밈없이 보여 주는 영화이다 영화 내내 중국에 와 있는 듯한 느낌을 받았다 꾸미지 않는 시골 거리며 시내 곳곳에 나오는 방송들 음악들까지도 중국을 너무 잘 묘사하였다,1
8923407,의리로도 채울 수 없는 허전함,0
9673737,내 취향은 아닌 듯 배우 연기 가지고 모라 하진 않겠지만 나머지 구성들이 별로인 듯,0
8485022,막장드라마가 따로 없구먼,0
6295584,지루하다,0
8653094,이런 게 영화라는 거죠,1
9813577,이질감 없이 공감할 수 있는 인간의 양면성,1
7469625,구식 촬영 기법이 그나마 있던 액션의 격을 떨어뜨리고 이해 가지 않는 인물의 행동은 답답하다,0
3058374,한 번 사는 인생 솔직히 살고 싶다 대 후반인 나에게도 용기가 생기게 하는 영화,1
719310,이 영화의 최악의 상태에 할 말을 잃었던 정말 어이가 없었던,0
9081494,일주일 내내 두부만 먹은 것 같은 느낌,0
743160,꽤 고어가 많다 그래도 재미있다,1
9431078,훈훈한 만남 가슴 따듯ㅈ해짐,1
8991599,년이면 좋은 영화 많이 나올 때인데 요런 가 ㅋㅋㅋ,0
3606446,억지 억지,0
9647506,참 둘 다 연기 끝내준다 남녀 주인공 둘 다 저렇게 연기하기 힘들 건데 특히 남자 주인공은 연기한 지연 정도 됐는데,0
9165956,레이 시우민 사랑하고 엑소 파이팅,1
5799615,음악은 아니지만 위대한 교향곡을 완성했다,1
2006808,구성이나 연출이 매우 미진한 호러물,0
8426859,감격시대 회를 거듭할수록 빠져들게 만드네요 본방사수하겠습니다,1
3873139,반지의 제왕,0
10032565,개인적으로 소재가 참 아쉽다 누가 비슷하게 제대로 만들었으면 좋겠어요,0
9039472,날고기와 코스요리의 공존,1
7968524,이런 쓰레기를 유작으로 남기다니 미키 루크 킴 베이싱어 셰릴린펜 조안 시버 런스 같은 당대의 매혹적인 배우를 맘껏 부리던 그가 큰 지명도 없는 포르노 배우를 주연으로 쓰는 지경에 이를 정도로 몰락한 이유가 뭘까,0
9183906,작품성 있는 영화는 점이다,1
9381984,말 필요 없다 진정,1
9553154,욕도 안 나온다 영화 예산을 차라리 나한테 줘라,0
9932105,서극의 공산당 찬양 영화 보는 내내 위화감만 듦,0
4561328,이도 저도 아닌 망작 뭐 하자는 건지 모르겠음,0
8182570,아이유가 나오는데 시청률이 좀 대라니 한채영 아이유만 가가 지고도 어느 정도는 나올 텐데 문제는 장근석이야 남자는 물론 여자들도 싫어하니ㅡㅡ,0
176708,주 서민들 돈 빨아서 잘하는 짓이다,0
7954593,너무 귀엽고 박진감마저 느껴졌던 영화 거기에 깨알같이 등장하는 대한민국 신동 뿌듯했어요 ㅋ,1
3294944,숨은 명작이다 천재 감독,1
7088102,집으로 돌아온 무어 중령의 얼굴이 잊히지 않는다,1
3394082,정말 어이없고 전혀 내용이 연결되지 않는 최악의 영화,0
3539251,전 이거 사촌동생들이랑 엄청 재밌게 봤어요 ㅋㅋㅋ 그래도 점은,1
4520600,판 점을 주겠지만 다른 것이 있을 것이란 말과 달리 거시기밖에 없다 실망이다,0
9397741,로키는 무조건 좀 줘야 함,1
9302410,그냥 ㅆㄹㄱ 이게 드라마,0
3599644,선교를 꿈꾸는 한 사람으로 많은 도전이 되었습니다 주님의 축복이 언제나 함께 하기를,1
9929509,아오 유치해,0
9149448,하여튼 허구한 날 조폭이야 ㅋㅋㅋ 개 쓰기 한국 영화의 현실 ㅋㅋㅋ 가족영화까지 조폭을 끌어다 붙이냐 ㅋㅋㅋ,0
10245134,스타 트랙보다 배재기 있음,1
158343,우디 앨런 같은 감독이 그리운 현대,1
9505507,어째서 틴토가 에로계의 거장인지 모르겠다,0
10148630,이런 영화 다신 없다 번 은 넘게 본 영화,1
7505936,원작 소설을 안 읽은 사람들은 진짜 보면서 답답합니다 특히 엔딩,0
9513935,꿀 잼 영화 추억이다ㅜㅜ,1
2902421,급영화의 찬사를 타란티노와 로드리게스에게 찬사를,1
8391721,엿 더 이상의 자세한 설명은 생략한다,0
9599544,촬영 감독이 초보인지 장비가 후진 건지 영상이 흔들려서 화면이 매우 불안정,0
6482865,조금 졸리긴 했지만 재밌었다 마지막엔 내 가슴을 울렸다 만약 이걸 찰흙이 아닌 진짜 사람이 연기했다면 난 정말 눈물을 흘렸을지도 모른다,1
2142236,아 말도 안 되고 재미없는데 내가 이상한 건가,0
9131476,겁나 재밌기만 하네 아무 생각 없이 봤다가 눈물크리 맞은 영화,1
2657052,이딴 것도 영화라고 속편 낼 생각하고 있었다니 미쳤지,0
4424543,보는 시간조차 아까운 영화,0
7052473,아직도 이런 대작을 접하지 못한 이들이 잇는가 말이 필요 없다 시간분이 짧게 느껴질 정도로 그야말로 대작,1
8679456,송혜교가 이뻐서 점 감독의 의도가 표현하고 싶어 하는 느낌은 알겠으나 그래서 더 못 만들었다 생각됨 집어 말하기 어려울 정도로 모든 점이 엉망,0
9591157,맞추자 ㅍ차븟ㅇㄱ디시,0
6588539,의지가 모자랍니다,0
9722653,이런 건 보는 거 아니야 ㅡㅡ,0
2885327,이거야말로 구제불능이군,0
5185837,출가 후 이 영화 첨으로 보았습니다 김해 은하사 좋네요 액션 코미디 재밌었습니다,1
1134299,스티 블러의 연기는 정말ㅋ 정말 배우들 사랑하고 존경한다 ㅋ,1
427131,이 영화를 보는 자체가 고통이며 보는 순간 난 죄인이 된다,1
11633,하하하 그럼 전무송이 괴나 인이겠네 ㅋㅋ 보고 싶은 영화군,1
9766949,정말 재밌음 역시 짱구가 최고,1
9791064,본 시리즈 건너뛰기로 봐도 이것보다는 재미있을 듯,0
10160407,이걸 조폭 미화라고 평가한 사람들은 이 영화를 잘못 봐도 한참 잘못 본 거다,1
7010443,아 진짜 머 이런 경우가 있냐 진짜 안 볼란다ᄏ지금 까 잘 봤음ᄏᄏ,0
9440529,화면은 참 예쁘던데 그거 말고는,0
9470303,옛날 영화라서 그런지 연출도 웃음이 나올 정도고 뜬금없이 일어나는 갖가지 사건은 연관성도 없고 뜬금없이 기 없이 승전결 이런 식인 군대에서 틀었는데 욕 많이 먹었음 ㅜㅜ 보지 마세요,0
2511368,완전 짱 박대동 김홍도 쾌,1
2648758,이야기의 큰 스토리가 없는 것 같군요,0
6166011,이 영화 정말 별로 다 니콜라스 케이지 연기만 볼만함,0
9483991,결승전에서 공정하지 못했다는 말이 많은데 이것 또한 장동민이 게임을 하면서 라운드부터 지금까지 다 만들어놓은 결과물이라 생각한다 장동민은 게임만 잘해왔던 것뿐만 아니라 게임을 하면서 사람들과의 관계도 잘 맺어온 것 같다 물론 오현민도 멋있었다,1
6338812,이거 정말 재밌다고 하던데 한번 보니 재밌군요,1
6766799,솔직히 내가 잡스에 인간성에 대해서 아는 것도 없고 뭐라 할 것도 없는데 잡스가 지금 산업 다 바꿔놓고 이는 개념을 처음 내놓고 그걸 파는 앱스토어 개념도 만들어냈다 애플이 먼저 나오고 안드로이드가 나온 거야 알겠냐 들아,1
3576721,목포 붹,0
7742318,흔한 범죄자 미화 감성 펄이 물,0
7564856,케이블 드라마 나인 넘사벽 모든 지상파 드라마 지상파는 제발 드라마 만들지 마라,0
9130941,왜 이리 평점이 낮지ㅜㅜ 재밌었는데,1
6337028,초등학교 때부터 내 맘속에 최고의 드라마,1
1702832,어 드라마 두 있었네 일요일 아침마다 푹 빠졌던,1
8373158,같은 동족이라는 걸 떠나서 같은 인간으로서 도울 수 없다는 게 안타깝네요 장성택 사건도 그렇고 머지않아 북한 체제가 자멸할 날도 멀지 않은 거 같은데 중국이 호시탐탐 노리고 있고 결국엔 북한 땅을 중국에 또 빼앗길 것 같네요,0
7508856,최고,1
9501090,갓도 민 역시 기대를 저버리지 않았음,1
9283351,내 나이 서른다섯 수지에게 끌린다 아저씨 집에서 라면 먹고 갈래ㅎㅎ,1
8585648,이토록 지루한 연출력을 보이는 감독에게 야유를,0
8566395,정말 최고예요 진짜 감동받을 만큼 눈물 나게 잘 쓰셨네요 별점 십 점 드릴게요,1
4916914,기형화 특히 이정우고 다미 김푸른 이것들 제일 심하네,0
7172459,엄기준 연기 너무 잘하네요 짱,0
9925541,최근 본 영화 중에 최악인 듯 처음엔 흥미진진했는데 갈수록 지루하고 허무하고 짜증,0
10138385,팔 절단 신 이후의 이 터지는 순간 넘쳐흐르는 카타르시스 미친 듯이 돋는 소름,1
8655793,현실적인 건 갑자기 들이닥친 폭력 앞에 무력한 모습뿐 순 억지밖에 없는 영화 이거 보지 마시고 나오미 왓츠의 앨리 파커를 보세요,0
3271997,정준호 때문에 일 점이다,0
10023116,평점에 오류가 있는 영화다,1
3204167,쇼생크 탈출보다 분명한 명작이에요,1
9934412,타 지역의 연기가 조금 어색했지만 클린트 이스트우드는 정말 대단했다 영화를 보는 중 나도 모르게 그와 동화됨을 느꼈다 그리고 영화의 절정 부분에서의 북받쳐 올라오는 그 슬픔이란,1
9146815,그냥 여자들의 이중성일 뿐 아이고 의미 없다,0
9004552,순수하고 아름답다,1
2707847,최고다 또 보고 싶은데 돌볼 수 있나 누가 좀 가르쳐 주세요,1
6336483,언론의 맹점과 군중심리 개인의 심리까지 파헤치면서도 재미까지 균형을 잘 맞춘 멋진 영화,1
8453159,이 평점을 보고 감독이 행복해하는 얼굴을 보고 싶지 않다,0
5747057,ㅎㅎ 기대 안 하고 봤는데 반전도 있고 재미있네요 연인 혹은 가족끼리 보면 좋을 듯,1
1887361,야동도 극장에서 개봉을 할 수가 있다는 거,0
9567649,세련되고 재밌었어요,1
5384161,보는 이를 배려하지 않은 영화,0
9362030,나의 캣우먼은 이렇지 않아,0
283317,정말 좋은 영화 진정한 사랑이 무엇인지를 말해주는 영화,1
8929687,대박 꼭 보세요 스릴감 액션 굿,1
9709983,이런 영화가 있었다니 강우석답다,0
9567407,에이브럼스를 발견하게 해준 영화 미션임파서블 보다 더 긴장감 있고 재밌는 훌륭한 오락영화였다,1
323684,제목부터 심상치 않은 영화 옥주현 나오는 줄 알았다,0
7015508,시즌도 만들어주세요 꼭 시리즈 중에는 가 젤 재밌었지만 하윤이가 없어 ㅜㅜ,1
10165789,은근 계속 웃으며 봤어요 적절한 유머와 재미있는 소토리 눈물도 찔끔 재미있어요 몰랑몰랑,1
6596257,이런 신파를 바라다 시종일관 울며 보다,1
9127550,여자 비명소리 정말 거슬림,0
7388228,내 평점 게임 포탈과 터미네이터 다이하드와 아이로봇을 믹스한 영화를 본 기분 그래도 배우들 연기도 좋고 시간 때우기용 이상으로 꽤나 재밌게 봄 물론 결말은 황당 용두사미 영화에겐 상영시간 분이 더 필요했다,1
1371296,재니 무,0
8920614,특수효과 없이도 관객을 납득시키던 능력,1
8765944,진짜 패트레이버 팬이다 원작 만화는 복습에 복습을 더해 수십 번을 보고 애니는 원작과 비교해서 너무 떨어져서 딱 번만 보고 극장판도 수십 번 봤다 근데 이건 제발 팬이라면 보지 말아라,0
8896846,학교에서 봤는데 점말 감동받았다 이겼을 때 정말 좋았다,1
6743493,ㅄ 같은 영화,0
103612,내 생의 최고의 영화,1
7264399,패륜 영화,0
2731262,존 큐잭 같은 남자와 결혼하고 싶음ㅋㅋ,1
280928,메이트로 식 액션이란 재미없는 액션을 뜻한다,0
8773998,히가시노 게이고의 추리소설이 사랑받는 이유는 치밀한 트릭도 크겠지만 사람이 사람을 죽이는 행위에 감성적 정당성을 부여한 탁월한 설득력에 있다 본 원작은 말 그대로 헌신적 사랑이 그 키워드였고 용의자는 거기에 집중해 훌륭히 결을 살려냈다,1
7861263,가톨릭과 개신교를 합쳐서 기독교 그리스도교라고 합니다 기독교에서는 하나님 유일신이 맞습니다 하느님 하늘님은 애국가에 나오는 표현이고요,1
8569859,아직 안 봤지만 재밌을 것 같아요 평점이 낮다는 사람들이 있기에 평점 올리기 위해서 점줌ㅎㅎ,1
5981617,완전 재밌어 요담 주까지 어떻게 기다린데 궁금하다 암튼 부탁해요 캡틴 짱,1
7178542,데이비드 린치를 좋아하는 사람에겐 필추 물론 드라마를 먼저 보고 봐야,1
7433295,년씨짘ㅋㅋㅋㅋㅋㅋ나올때마닼ㅋㅋㅋㅋㅋㅋ으헠ㅋㅋㅋ근데재밌어요,1
9829200,망해라 임권택 작품들,0
6087622,아기도 너무 귀엽고 당하는 악당들도 귀엽고 잔잔하니 부담스럽지 않고 좋네요,1
8669587,솔직히 배우들은 열심히 연기했고 감독과 스태프들도 노력한 흔적이 많이 보이긴 하지만 뭔가 스토리가 부자연스럽기도 하고 너무 잘 풀려가는 느낌 그리고 시청자를 확 사로잡을 수 있는 특유의 재미가 없어서 많이 아쉬움이 남는 영화이다,0
4411934,이 정도일 줄은 몰랐다 상술이 대단하군,0
9930651,기분종게 웃겨주는 영화,1
8326325,웹툰으로도 즐겁게 봤는데 드라마로도 연기를 너무 잘하셔서 보는 내내 재미있었다,1
7270189,몇 년 전에 돌려서 본 거 재미없다,0
7493902,진짜 재미나게 파이팅 하면서 보다가 요즘 채널 돌렸어요 혐오스러워서 여주인공 완전 돌개념 ㅉㅉ작가야 밥은 묵고 댕기나,0
767841,셀리아나 웬디나 똑같이 예쁘던데ㅋ 오만과 편견에 나온 게 웬디였구나,1
3968177,봐도 봐도 재밌고 감동적인 영화 역시 멋진 여자,1
5698885,그레이 아나토미 같은 의학인척하는 로맨스가 아니라 진짜 의학 드라마 ㅋㅋ,1
1428909,제일 실망스러운 일본 영화,0
9564633,그냥 쓰레기 재미도 없고 그렇다고 그다지 야 하지도 않고 ㅋ,0
4067847,추잡한 내용,0
7603915,개그맨들은 자기들 본업부터나 똑바로 하시죠 게스트나 불러대지 말고,0
6168593,난 실화라는 게 신기할 뿐일세 아무튼 연기 참 잘한다,1
8912658,예능이라고 하기에는 서로 싸우고 갈등 생기고 이런 거를 보여주니까 괜히 보는 사람도 짜증 나네요,0
8831398,진심 시간 아깝네 뭔가 신비하고 그럴 줄 알았는데 저 포스터랑 전혀 안 맞는 내용임,0
7402718,어떻게 이게 평점이 이렇게 높지 개봉 당시 극장 가서 봤을 때 진짜 지루해 죽는 줄 알았는데 연기 개판 스토리 개판 하나도 안 슬프고,0
9649980,이 정도면 점 받아야지,1
10193725,별 개를 주고 싶은데 이 최하라서 점줍니다 개인적으로 영화감독이 이 영화를 내면서 성공할 거라 예감했다면 그건 대한민국 관람객들의 수준을 아주 평가절하한 거라고 단호히 말합니다,0
9328800,엄청 예전에 본 영화인데 아직까지 잊지 못하는 수작,1
4038244,말이 필요 없다 보다가 자려고 마음먹었다,0
6671465,왜르케 평점이 낮냐 난 재밌게 봤구먼 게이도 나오고,1
5553873,너무 재미가 없구나 졸작이다,0
5138814,포켓몬스터 영화화된다 해서 왔는데 참 재밌네요 조커도 나오고,0
9727800,신선한 소재 좋았음 편 기대하고 있음,1
10074713,점도 아깝다 오글거려서 이건 뭐 알바들 진짜 불쌍타,0
9231009,종훈이 형 가오 상하게 왜 이런데 나와요,0
6905228,너무 재밌다,1
151670,시대착오적 애니메이션,0
8612948,전 이평점에 나면 어떻게 되는지 궁금해서 해봄,1
3289767,뭔가 시사하는 바가 있던 영화,1
9907762,혹시 감독이 천재가 아닐까 하는 말도 안 되는 생각도 해보다 왜 수능 문제 잘 풀고 일부러 오답만 찍어서 점 맞는 전국 등처럼 이 영화는 놀라우리만큼 내적 외적인 측면에서 엉망진창이다 어느 것 하나 정답을 찍어서 포인트를 올린 것이 없다,0
9300543,물체가 움직이거나 어떤 일이 진행되는 빠르기,0
9127663,마음 같아서는 별을 끝도 없이 주고 싶은데 그러지 못해서 아쉽습니다 감수성 풍부한 남자이지만 드라마를 보면서 울어본 적은 없는데 기분 좋은 날을 보면서 똑같이 파킨슨병으로 돌아가신 저희 할머니가 생각나서 하염없이 울었습니다,1
9207576,메시지가 정말 특별한 영화 강추합니다,1
5327554,억 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
9937756,연대가 된 지금 시점에서 더욱 소중하게 다가오는 영화,1
3292944,보지 마,0
1421650,변태적 성욕 자기합리화,0
5370081,이미에서 하는 영화 개봉해서 뭐 함,0
10053886,스케일은 시리즈 중 가장 작으면서 제작비는 시리즈 최고봉 도대체 뭐에다 제작비를 쓴 거니 조니 뎁 출연료로 잭 스패로 원 맨 쇼는 재미없었어,0
284231,존나 재미없어요 보지 마요,0
8932070,스토리는 별거 없는데 액션이 지림,1
9222203,재미있었어요 아이도 재미있었데요,1
10247907,바둑 급수 짜리가 봐도 오글거림의 향연 왜 수 한마디 한마디에 바둑용어가 올라오는지 타짜와 더불어 타짜의 아류를 자처한 영화,0
5027645,오래간만에 잘 만든 영화 봤다 불륜의 내면 심리를 제대로 분석한 아트 작이다 유럽 영화짱,1
8934341,이 영화 시리즈로 인해 나는 휴 잭맨 팬이 되었다고 한다 ㅋ,1
915148,한 번쯤 이 여인들처럼 떠나보고 싶어지게 하는 영화,1
4295299,이건 또 뭔가요,0
3816306,빨간 풍선을 따라가는 아이 아이를 통해 행복해지는 이들 아름답다,1
2907640,휴 나 이거 왜 봤지,0
9855891,나름 그냥 그저 그런 영화,0
5815880,조엘 슈마허 최악의 영화 차라리 배트맨과 로빈이 좋음,0
9413946,대단한 것일 줄 착각 재미도 없고 긴장감도 없고,0
8683953,이 영화의 유일한 미덕인 태국 가요를 재조명해주었다는데 이 별을 바친다 태국 노래를 사고 싶어질 지경이니까,0
2236971,나 이거 중학교 때 퍼펙트 월드랑 동시상열으루 봤는데 ㅋㅋㅋ 재밌었음,1
5137205,굿,1
7749265,그녀의 힘든 여정과는 달리 영화는 늘어진다,0
8511920,남녀 간 사랑 가족 간의 사랑이 아닌 다른 사랑도 얼마나 진한지 보여주는 영화,1
10155148,믿지 마세요 애색긔들이 다 평점 올려놓은 거니까,0
403718,그래도 은 너무 후하군요 평점,0
780298,깜찍하고 귀여운 엄지 왕자 사악한 마녀로부터 마을을 지켜라,0
1031691,처음에는 좋았는데 가면 갈수록 이야기가 삼매경으로 빠지는,0
7822465,흠 나름 괜찮네요,1
445054,낯선 섬 낯선 타인이 완전한 사랑이 되기까지의 독특한 전이,1
6270288,구역이라는 머리를 떼고 나왔을 면 더 좋았을 것을 암튼 상반기 최고의 액션 영화다,1
9825212,결국은 세계는 이해관계에 따라 움직인 다악과 선은 없다다 가족을 사랑하고 돈 벌고 싶어 한다,1
7533281,별로,0
4383895,좋은 소재 못 살린 감독 연출만 잘 했어도 대단한 영화가 되었을 텐데 쯧쯧,0
2915742,저수지의 개폼 버전 참고가 아닌 표절,0
9990310,한국 남자들이 여 자신을 좋아할 만큼 능력이 아닌 매력과 인간으로서의 냄새를 내뿜어라 하지만 한국에선 불가능 ㅠ조용한 분위기에서 터지는 관계씬과 특히나 코미디는 정말로 재미있다,1
10059268,나이 든 영화 강추합니다 수학천재 얘기라고 해서 지루할 거라 생각했는데 감동적이고 즐겁게 봤어요 두 너무 좋았고요 아이 러브 유,1
5028683,하이틴 공포물의 대표격 단점이라면 살인마가 하나도 안 무섭다,0
6975973,왜 만든지 모르겠다,0
6893240,똑같은 스토리 혹시나 했는데 역시 나라는 남은 스토리도 뻔하겠다는 그래서 더 안 보게 해줘서 고맙다는 거에 궁 작가님들 글쓰기 힘들 텐데 기왕 힘들게 쓰는 거 좀 참신하게들 쓰심왜들 지난 얘기들을 습작하는지 원 오늘로 끝,0
5517218,나서 윤의 발견,1
8323977,우아하다는 말에 공감 ㅎㅎ,1
913164,너무 배배 꼬았다,0
10184222,진짜 대박 재밌음 역시 톰 크루즈,1
8830186,실질적인 점수 미국인 친구란 제목은 왜 붙인 건지ㅜ,0
7847135,솔직히 이 영화 점 중 사람들은 이자벨 얼굴 몸매 점수 준 거다 영화는 점 미술관에서 그림 감상하는 게 더 재미있고 감동적일 듯,0
1003256,여성에 대한 관조도 스릴감도 읽어버렸다의 감독 맞아,0
4750653,옜다 평점,1
4252052,분 가 화면이 검하고 결말도 백이고 뭔 소리인 모르겠고 ㅡㅡ,0
7281167,신나,1
4933902,제시카 알바 정도의 배우가 이따위 쓰레기 나온 이유를 모르겠다,0
1418821,영화보다나간적은처음ㅠㅠ,0
9179290,내 생애 최악의 한국 영화,0
1949455,호화 배우들 잡아 죽이기,0
8025459,곽지민 귀여워ㅋㅋ 여배우가 정말 귀여움,1
9380589,연대 향수를 불러일으키는 배경도 재밌었고 잡다한 샛길로 새지 않고 확실히 음모론에 초점을 맞춘 스릴 전개도 만족스러웠음,1
1742433,감독 대실망이다 호화 배역진이 아깝다 죽도 밥도 안된 엉성함,0
10240647,존나유치함 높은 평점 주는 애들도 유치함,0
7839219,저기 노래하는 사람들 자기 땅 만 국가에 내놓으라고 하면 내놓을까,0
9088140,한 줄 분석이 영화를 가장 좋아하는 그룹은 대 여자입니다 하 이런 쓰레기 년들 주진모 송승헌 나왔다고 전설의 명화를 더럽힌 이딴 쓰레기 허세 겉멋 영화를 점 넘게 올려놓냐,0
7036914,생애 최고의 쓰레기 영화 웬만하면 평점도 안 쓰는데 킬링타임이라도 보지 마요 보다가 화남,0
10048338,감성팔이 애국주의는 그만,0
9779081,꼭 봐야 할 영화 오래 기억 남을 것 같아요,1
7390913,이야 알바 많이 풀었네,0
9591179,보는 중인데 액션이면 액션으로 가고 멜로로 갈 거면 멜로로 가지 본질을 모르겠네,0
8711544,정말 이 영화가 이렇게 평이 높다고 네이버 평점은 정말 믿을 수도 없고 종잡을 수도 없다,0
4921897,본격 델마와 루이스를 따라 하려다 망한 케이스,0
8186893,강철중 시리즈 정말 재미남,1
10038670,그저 그런 신인 개그맨 오디션을 나열해 놓은 느낌이었다 큰 웃음이 없이 잔잔한 채로 정신없이 산만하기만 하다가 끝나버렸다 딱히 나쁜 곳을 지적할 것도 없지만 좋은 곳도 결코 없다 모음이 젤 웃길 정도,0
1948892,그냥 점이라길래,0
5998726,제목만 보고 편견 가지지 마시길 훈훈한 미소를 짓게 만드는 성장영화,1
1216836,의미 부여하지 말고 그냥 보세요 ㅡㅡ 분석하고 그런 거 짜증 나,1
282352,조금 난해하네요,0
4642015,그냥 별로 다 극장에서 인보길 다행인 듯,0
8115811,발로 만들어도 이 영화보다 낫겠다 아 이건 뭐 재미도 없고 스토리도 없고 참 오랜만에 보는 답 없는 영화임 보면 절대 후회함,0
7964518,장난 아니다 무당이란 소재가 그렇게 와닿고 좋은 소재는 아니지만 이 영화는 정말 엄청나게 잘 소화시킨 거 같다 그리고 어째 보면 무당이란 소재를 사용한 것도 정말 신의 한 수다 현실에서의 프로그램도 그러니까,1
10196810,실력이 필요 없는 상황,0
1416113,볼만한데 점수가 형편없구먼 그다지 변태스럽지도 않구먼,1
3545931,감동과 웃음을 한방에,1
9655569,별점 ㅇ점옛날 미라 생각하고 원이나 주고 뵜는데돈시간만 날렸음도 대체 영화를 통해 말하려는 게 뭔지 도통 재미도 감동도 꽝 다른 사람 평점 봤으면 안 봤을 텐데 어휴 아까워 후,0
5283893,이걸 우리 학교에서는 단체관람했다죠 ㅅㅂ 이거 점 밑으로는 없나요,0
